Age,Gender,Income,Education,Occupation
40,Male,1,Bachelors,Machine-op-inspct
48,Male,1,HS-grad,Transport-moving
24,Male,0,Some-college,Prof-specialty
50,Male,0,10th,Farming-fishing
40,Male,1,Doctorate,Prof-specialty
18,Female,0,12th,Other-service
29,Male,0,Bachelors,Other-service
58,Female,0,HS-grad,Adm-clerical
37,Female,0,Assoc-voc,Sales
58,Male,0,Some-college,Adm-clerical
53,Female,0,11th,Other-service
42,Female,0,Prof-school,Prof-specialty
18,Female,0,10th,Other-service
55,Male,1,Bachelors,Exec-managerial
73,Female,0,HS-grad,Exec-managerial
36,Male,0,HS-grad,Machine-op-inspct
43,Male,0,HS-grad,Craft-repair
39,Male,0,HS-grad,Handlers-cleaners
53,Female,0,7th-8th,Machine-op-inspct
21,Male,0,HS-grad,Protective-serv
21,Male,0,HS-grad,Other-service
34,Female,0,Masters,Exec-managerial
47,Female,0,Some-college,Prof-specialty
52,Male,1,Assoc-voc,Craft-repair
52,Male,1,HS-grad,Exec-managerial
35,Male,0,Bachelors,Transport-moving
56,Male,0,Some-college,Farming-fishing
33,Male,0,Some-college,Craft-repair
50,Male,1,Assoc-voc,Craft-repair
25,Male,0,Bachelors,Exec-managerial
51,Male,0,HS-grad,Craft-repair
59,Male,0,HS-grad,Other-service
33,Male,0,Assoc-voc,Tech-support
37,Female,0,Assoc-acdm,Adm-clerical
37,Male,0,Some-college,Exec-managerial
31,Female,0,Some-college,Adm-clerical
49,Male,0,HS-grad,Farming-fishing
52,Male,1,HS-grad,Transport-moving
32,Female,0,HS-grad,Exec-managerial
61,Male,0,Masters,Sales
28,Female,0,Bachelors,Prof-specialty
39,Male,0,12th,Transport-moving
30,Male,0,Bachelors,Machine-op-inspct
28,Female,0,HS-grad,Prof-specialty
23,Male,0,Bachelors,Prof-specialty
50,Female,0,Some-college,Exec-managerial
54,Female,0,Some-college,Exec-managerial
66,Female,0,HS-grad,Sales
40,Female,0,10th,Machine-op-inspct
45,Female,0,HS-grad,Sales
34,Male,1,HS-grad,Craft-repair
24,Male,0,Some-college,Craft-repair
44,Male,0,HS-grad,Transport-moving
18,Male,0,11th,Sales
28,Male,0,Assoc-voc,Other-service
23,Male,0,Some-college,Protective-serv
30,Male,1,Assoc-voc,Sales
43,Male,1,Prof-school,Prof-specialty
63,Male,0,Prof-school,Prof-specialty
43,Male,0,7th-8th,Farming-fishing
26,Female,0,HS-grad,Other-service
26,Female,0,Assoc-acdm,Exec-managerial
23,Male,0,Some-college,Machine-op-inspct
56,Male,0,10th,Craft-repair
48,Male,0,HS-grad,Transport-moving
28,Male,0,10th,Handlers-cleaners
23,Male,0,Some-college,Craft-repair
47,Female,1,Masters,Prof-specialty
37,Female,0,HS-grad,Machine-op-inspct
54,Male,0,HS-grad,Farming-fishing
33,Female,0,Some-college,Other-service
74,Female,1,HS-grad,Adm-clerical
32,Male,1,HS-grad,Craft-repair
50,Male,1,HS-grad,Transport-moving
36,Male,0,HS-grad,Machine-op-inspct
58,Male,1,Doctorate,Prof-specialty
39,Male,1,Bachelors,Protective-serv
32,Female,1,Masters,Sales
62,Male,0,Bachelors,Sales
22,Female,0,HS-grad,Sales
19,Male,0,HS-grad,Other-service
18,Male,0,11th,Handlers-cleaners
27,Male,0,Some-college,Sales
33,Female,0,Some-college,Other-service
32,Female,1,Bachelors,Prof-specialty
45,Male,0,Bachelors,Prof-specialty
47,Male,1,HS-grad,Craft-repair
26,Male,0,Bachelors,Protective-serv
59,Male,1,Assoc-acdm,Craft-repair
40,Male,0,Some-college,Sales
21,Male,0,Some-college,Transport-moving
30,Male,0,HS-grad,Craft-repair
24,Male,0,Some-college,Exec-managerial
37,Male,0,HS-grad,Craft-repair
29,Male,1,Doctorate,Prof-specialty
25,Female,0,HS-grad,Other-service
21,Male,0,Some-college,Prof-specialty
59,Male,1,Bachelors,Craft-repair
45,Male,0,Some-college,Adm-clerical
25,Female,0,HS-grad,Exec-managerial
20,Female,0,HS-grad,Sales
48,Male,1,Masters,Prof-specialty
56,Male,1,Bachelors,Exec-managerial
31,Male,0,Some-college,Craft-repair
30,Male,0,HS-grad,Machine-op-inspct
56,Female,0,10th,Other-service
54,Female,0,HS-grad,Adm-clerical
22,Female,0,HS-grad,Machine-op-inspct
44,Male,0,HS-grad,Transport-moving
26,Male,0,HS-grad,Craft-repair
30,Male,1,HS-grad,Tech-support
29,Male,1,Bachelors,Exec-managerial
33,Male,0,HS-grad,Craft-repair
53,Female,0,Some-college,Prof-specialty
38,Male,0,10th,Machine-op-inspct
27,Male,0,Some-college,Adm-clerical
24,Male,0,11th,Exec-managerial
28,Male,0,Assoc-voc,Other-service
50,Male,0,Bachelors,Exec-managerial
23,Male,0,Bachelors,Adm-clerical
62,Male,0,Some-college,Craft-repair
53,Female,0,HS-grad,Sales
31,Female,0,HS-grad,Prof-specialty
34,Female,0,10th,Other-service
38,Male,0,Assoc-voc,Craft-repair
41,Male,0,Some-college,Prof-specialty
48,Male,1,Prof-school,Prof-specialty
22,Female,0,Assoc-voc,Other-service
50,Male,1,Bachelors,Exec-managerial
30,Male,0,9th,Craft-repair
54,Male,1,Doctorate,Exec-managerial
19,Male,0,HS-grad,Craft-repair
52,Male,0,9th,Transport-moving
26,Male,0,HS-grad,Other-service
59,Male,0,HS-grad,Adm-clerical
32,Male,0,Bachelors,Prof-specialty
31,Male,0,Some-college,Exec-managerial
30,Female,0,Bachelors,Prof-specialty
35,Female,0,7th-8th,Machine-op-inspct
34,Male,1,Some-college,Craft-repair
21,Male,0,11th,Other-service
51,Male,0,HS-grad,Sales
47,Male,1,Some-college,Machine-op-inspct
33,Male,0,HS-grad,Protective-serv
38,Male,1,Prof-school,Prof-specialty
39,Male,0,12th,Tech-support
35,Female,1,HS-grad,Craft-repair
28,Male,0,Bachelors,Sales
44,Female,0,Some-college,Adm-clerical
30,Male,1,Some-college,Adm-clerical
29,Female,0,11th,Handlers-cleaners
50,Male,0,Some-college,Other-service
22,Male,0,HS-grad,Craft-repair
42,Male,1,Bachelors,Exec-managerial
39,Female,0,Bachelors,Adm-clerical
48,Male,1,Doctorate,Prof-specialty
74,Male,0,HS-grad,Other-service
31,Female,0,Some-college,Adm-clerical
38,Male,0,Some-college,Prof-specialty
27,Male,0,Bachelors,Adm-clerical
28,Male,0,HS-grad,Transport-moving
30,Male,0,Some-college,Machine-op-inspct
25,Female,0,Bachelors,Exec-managerial
35,Male,0,Masters,Craft-repair
23,Female,0,HS-grad,Adm-clerical
48,Female,1,Bachelors,Adm-clerical
28,Female,0,HS-grad,Adm-clerical
19,Female,0,Some-college,Other-service
31,Male,0,Some-college,Other-service
41,Female,1,Bachelors,Prof-specialty
33,Female,0,HS-grad,Sales
36,Male,1,HS-grad,Craft-repair
30,Male,0,HS-grad,Adm-clerical
25,Male,0,7th-8th,Handlers-cleaners
40,Male,1,Assoc-voc,Sales
18,Male,0,11th,Prof-specialty
28,Female,0,HS-grad,Sales
42,Female,0,Assoc-voc,Adm-clerical
29,Male,0,Bachelors,Prof-specialty
31,Male,1,Some-college,Craft-repair
57,Male,1,Masters,Prof-specialty
30,Female,0,HS-grad,Other-service
42,Male,0,Bachelors,Farming-fishing
65,Female,0,Some-college,Adm-clerical
19,Male,0,Some-college,Other-service
28,Male,0,Masters,Prof-specialty
45,Male,1,Masters,Prof-specialty
21,Male,0,10th,Craft-repair
46,Male,1,Bachelors,Exec-managerial
45,Male,0,Assoc-voc,Exec-managerial
32,Female,0,HS-grad,Prof-specialty
59,Male,0,7th-8th,Farming-fishing
56,Male,1,Bachelors,Adm-clerical
49,Male,0,HS-grad,Adm-clerical
61,Male,1,Bachelors,Prof-specialty
51,Male,0,7th-8th,Transport-moving
28,Female,0,7th-8th,Other-service
43,Female,1,Bachelors,Prof-specialty
32,Male,0,HS-grad,Craft-repair
35,Male,1,Masters,Exec-managerial
24,Male,0,Bachelors,Sales
19,Female,0,HS-grad,Other-service
45,Male,1,Some-college,Tech-support
48,Male,0,HS-grad,Craft-repair
53,Male,0,HS-grad,Craft-repair
43,Male,1,Masters,Prof-specialty
41,Male,0,Some-college,Sales
28,Female,0,Assoc-voc,Adm-clerical
58,Male,1,10th,Transport-moving
56,Male,1,HS-grad,Exec-managerial
48,Female,1,Bachelors,Prof-specialty
20,Female,0,12th,Adm-clerical
44,Female,0,HS-grad,Machine-op-inspct
26,Male,0,HS-grad,Machine-op-inspct
40,Male,0,Bachelors,Exec-managerial
58,Female,0,HS-grad,Exec-managerial
53,Male,1,HS-grad,Other-service
24,Male,0,HS-grad,Craft-repair
44,Male,0,Some-college,Exec-managerial
23,Female,0,HS-grad,Adm-clerical
43,Male,0,Bachelors,Prof-specialty
37,Female,0,HS-grad,Machine-op-inspct
23,Female,0,Bachelors,Sales
33,Male,0,11th,Craft-repair
39,Male,0,11th,Other-service
53,Male,1,Masters,Exec-managerial
52,Male,0,Some-college,Exec-managerial
47,Male,1,Doctorate,Prof-specialty
41,Male,0,HS-grad,Sales
40,Male,0,Some-college,Other-service
36,Male,1,HS-grad,Prof-specialty
21,Female,0,HS-grad,Adm-clerical
29,Male,0,12th,Tech-support
54,Male,1,Some-college,Sales
81,Male,0,1st-4th,Prof-specialty
50,Male,1,Some-college,Exec-managerial
53,Female,0,Masters,Prof-specialty
62,Male,0,HS-grad,Exec-managerial
20,Female,0,Some-college,Other-service
27,Male,0,Bachelors,Prof-specialty
80,Male,0,5th-6th,Other-service
48,Male,1,Some-college,Adm-clerical
22,Male,0,HS-grad,Sales
55,Male,1,Masters,Prof-specialty
49,Male,0,HS-grad,Other-service
64,Female,0,Bachelors,Prof-specialty
40,Male,1,Bachelors,Exec-managerial
24,Male,0,Some-college,Transport-moving
56,Male,0,HS-grad,Transport-moving
18,Male,0,12th,Handlers-cleaners
31,Male,0,10th,Other-service
38,Female,0,12th,Other-service
18,Female,0,11th,Farming-fishing
31,Female,0,Some-college,Sales
22,Female,0,Some-college,Sales
41,Male,1,Bachelors,Exec-managerial
48,Male,1,HS-grad,Transport-moving
18,Female,0,10th,Other-service
37,Male,0,HS-grad,Other-service
20,Male,0,Some-college,Other-service
22,Male,1,Some-college,Other-service
36,Male,1,Masters,Exec-managerial
39,Male,1,Bachelors,Adm-clerical
26,Male,0,HS-grad,Farming-fishing
27,Male,0,HS-grad,Sales
32,Male,0,Some-college,Sales
36,Male,0,Assoc-voc,Craft-repair
29,Female,0,HS-grad,Prof-specialty
43,Male,0,HS-grad,Transport-moving
30,Male,1,HS-grad,Sales
50,Male,1,Some-college,Sales
31,Male,0,Some-college,Sales
18,Female,0,Some-college,Sales
25,Male,0,HS-grad,Farming-fishing
33,Male,0,Some-college,Craft-repair
30,Male,0,Some-college,Sales
58,Male,1,HS-grad,Handlers-cleaners
19,Male,0,HS-grad,Craft-repair
61,Female,0,Bachelors,Prof-specialty
26,Female,0,Bachelors,Adm-clerical
32,Female,1,Bachelors,Tech-support
44,Male,0,Assoc-voc,Craft-repair
52,Female,0,HS-grad,Priv-house-serv
27,Female,0,Bachelors,Exec-managerial
51,Female,0,7th-8th,Machine-op-inspct
50,Male,1,HS-grad,Adm-clerical
23,Female,0,Assoc-acdm,Sales
19,Female,0,HS-grad,Craft-repair
48,Male,1,Some-college,Prof-specialty
60,Male,0,Bachelors,Exec-managerial
48,Male,0,HS-grad,Other-service
60,Male,0,Assoc-acdm,Exec-managerial
25,Female,0,HS-grad,Other-service
29,Male,0,10th,Craft-repair
21,Female,0,Some-college,Exec-managerial
29,Female,0,Bachelors,Exec-managerial
29,Male,0,Assoc-acdm,Prof-specialty
25,Male,0,HS-grad,Handlers-cleaners
30,Male,0,11th,Sales
33,Male,0,Some-college,Farming-fishing
37,Male,0,Bachelors,Tech-support
37,Female,0,Bachelors,Adm-clerical
37,Male,1,Prof-school,Prof-specialty
48,Male,0,7th-8th,Other-service
28,Male,0,Some-college,Protective-serv
27,Male,0,Some-college,Handlers-cleaners
55,Male,1,Some-college,Craft-repair
18,Female,0,Some-college,Sales
61,Male,1,Bachelors,Exec-managerial
36,Male,1,HS-grad,Craft-repair
34,Male,0,Bachelors,Exec-managerial
31,Male,0,HS-grad,Transport-moving
39,Male,0,Bachelors,Adm-clerical
24,Female,0,HS-grad,Adm-clerical
58,Male,1,HS-grad,Transport-moving
18,Male,0,11th,Handlers-cleaners
41,Female,0,HS-grad,Other-service
51,Male,1,Masters,Exec-managerial
38,Male,0,HS-grad,Transport-moving
27,Male,0,Doctorate,Prof-specialty
40,Male,0,HS-grad,Craft-repair
52,Male,1,Some-college,Exec-managerial
30,Male,0,HS-grad,Adm-clerical
29,Male,0,Some-college,Tech-support
54,Male,0,7th-8th,Craft-repair
36,Male,1,Some-college,Sales
59,Male,1,Bachelors,Exec-managerial
27,Male,0,Assoc-voc,Craft-repair
40,Female,0,HS-grad,Adm-clerical
67,Male,0,HS-grad,Farming-fishing
43,Male,1,Bachelors,Exec-managerial
63,Male,0,HS-grad,Handlers-cleaners
49,Male,1,HS-grad,Adm-clerical
55,Male,0,HS-grad,Machine-op-inspct
39,Male,0,HS-grad,Exec-managerial
41,Female,0,HS-grad,Exec-managerial
25,Male,0,HS-grad,Other-service
41,Male,1,HS-grad,Exec-managerial
51,Male,0,10th,Other-service
21,Female,0,Some-college,Sales
42,Male,0,Assoc-acdm,Adm-clerical
28,Male,1,Some-college,Exec-managerial
33,Male,0,Assoc-acdm,Machine-op-inspct
51,Male,1,5th-6th,Machine-op-inspct
30,Male,1,HS-grad,Handlers-cleaners
40,Male,1,Assoc-acdm,Sales
59,Male,0,HS-grad,Transport-moving
59,Male,0,HS-grad,Exec-managerial
51,Male,0,7th-8th,Exec-managerial
45,Male,0,Some-college,Machine-op-inspct
31,Male,0,Doctorate,Prof-specialty
37,Male,0,HS-grad,Craft-repair
44,Male,1,Bachelors,Tech-support
35,Male,1,Masters,Craft-repair
36,Male,0,Masters,Prof-specialty
20,Male,0,9th,Handlers-cleaners
50,Male,1,Some-college,Transport-moving
18,Female,0,11th,Adm-clerical
26,Male,0,HS-grad,Handlers-cleaners
40,Male,0,Bachelors,Exec-managerial
75,Male,0,HS-grad,Sales
47,Female,0,Assoc-voc,Other-service
45,Female,0,Masters,Prof-specialty
25,Male,0,Bachelors,Exec-managerial
52,Female,0,HS-grad,Other-service
49,Male,0,HS-grad,Craft-repair
46,Female,0,HS-grad,Other-service
42,Male,0,Some-college,Craft-repair
24,Male,0,7th-8th,Craft-repair
36,Female,0,Some-college,Adm-clerical
41,Male,1,11th,Craft-repair
37,Male,0,HS-grad,Other-service
51,Female,0,Assoc-acdm,Sales
37,Male,0,HS-grad,Craft-repair
35,Male,1,Bachelors,Sales
36,Male,1,Masters,Prof-specialty
61,Male,1,HS-grad,Exec-managerial
44,Male,1,Some-college,Exec-managerial
35,Male,0,Bachelors,Exec-managerial
22,Male,0,HS-grad,Machine-op-inspct
22,Male,0,Some-college,Other-service
28,Male,0,Prof-school,Prof-specialty
27,Female,0,Bachelors,Prof-specialty
25,Female,0,Some-college,Adm-clerical
36,Female,0,Assoc-voc,Tech-support
30,Male,1,HS-grad,Adm-clerical
39,Female,1,Bachelors,Prof-specialty
43,Male,0,Bachelors,Handlers-cleaners
40,Male,1,Bachelors,Sales
68,Male,0,Masters,Prof-specialty
23,Female,0,Preschool,Other-service
42,Male,0,HS-grad,Craft-repair
33,Male,0,12th,Handlers-cleaners
38,Male,0,Bachelors,Exec-managerial
30,Male,1,Bachelors,Sales
59,Female,0,HS-grad,Protective-serv
21,Male,0,7th-8th,Craft-repair
52,Male,0,HS-grad,Craft-repair
33,Male,0,Some-college,Craft-repair
44,Male,1,Assoc-voc,Exec-managerial
22,Female,0,Some-college,Handlers-cleaners
41,Male,1,Bachelors,Exec-managerial
36,Male,0,Some-college,Craft-repair
55,Male,0,Bachelors,Machine-op-inspct
44,Male,0,HS-grad,Machine-op-inspct
45,Female,0,Bachelors,Other-service
51,Male,0,Masters,Prof-specialty
55,Male,1,Doctorate,Prof-specialty
32,Female,0,Bachelors,Exec-managerial
43,Male,0,Bachelors,Adm-clerical
22,Female,0,Assoc-voc,Adm-clerical
29,Male,1,HS-grad,Prof-specialty
48,Male,0,Some-college,Prof-specialty
45,Male,0,HS-grad,Craft-repair
38,Male,0,10th,Transport-moving
37,Male,0,HS-grad,Sales
31,Female,1,HS-grad,Other-service
28,Female,1,Bachelors,Prof-specialty
36,Male,1,Some-college,Craft-repair
34,Male,0,11th,Machine-op-inspct
43,Male,0,Bachelors,Exec-managerial
56,Male,1,Bachelors,Adm-clerical
38,Female,0,HS-grad,Adm-clerical
32,Female,0,11th,Other-service
45,Male,0,HS-grad,Exec-managerial
50,Female,0,HS-grad,Machine-op-inspct
44,Male,0,HS-grad,Transport-moving
21,Male,0,Some-college,Sales
65,Female,0,Some-college,Exec-managerial
42,Male,0,Some-college,Prof-specialty
20,Male,0,9th,Transport-moving
35,Male,0,Bachelors,Other-service
44,Male,1,Some-college,Craft-repair
54,Male,1,Bachelors,Prof-specialty
40,Female,0,Some-college,Other-service
37,Female,0,10th,Craft-repair
39,Male,0,Bachelors,Adm-clerical
32,Male,0,HS-grad,Other-service
25,Male,0,Some-college,Transport-moving
20,Male,0,Some-college,Other-service
57,Male,1,Bachelors,Prof-specialty
27,Male,0,Some-college,Craft-repair
50,Female,0,Bachelors,Prof-specialty
52,Male,1,Bachelors,Exec-managerial
32,Female,0,Some-college,Machine-op-inspct
21,Male,0,Assoc-voc,Craft-repair
23,Male,0,12th,Machine-op-inspct
28,Male,0,Assoc-voc,Protective-serv
31,Male,0,HS-grad,Machine-op-inspct
56,Male,0,12th,Transport-moving
41,Male,0,Assoc-acdm,Protective-serv
26,Female,0,HS-grad,Other-service
32,Male,1,Bachelors,Craft-repair
37,Female,0,Some-college,Tech-support
42,Male,0,HS-grad,Sales
32,Female,1,Prof-school,Prof-specialty
19,Male,0,Some-college,Craft-repair
41,Male,0,HS-grad,Other-service
67,Male,0,HS-grad,Farming-fishing
44,Female,0,HS-grad,Sales
57,Male,0,10th,Craft-repair
32,Male,1,Bachelors,Exec-managerial
37,Male,0,HS-grad,Machine-op-inspct
34,Male,1,Bachelors,Craft-repair
53,Male,0,HS-grad,Craft-repair
37,Male,0,Bachelors,Exec-managerial
74,Female,0,HS-grad,Other-service
35,Male,0,HS-grad,Machine-op-inspct
32,Male,1,Bachelors,Prof-specialty
28,Male,0,Assoc-voc,Farming-fishing
63,Male,0,7th-8th,Other-service
32,Female,0,HS-grad,Sales
28,Female,0,Assoc-voc,Machine-op-inspct
35,Male,0,HS-grad,Tech-support
49,Male,0,Bachelors,Machine-op-inspct
34,Male,1,Masters,Prof-specialty
29,Male,1,Bachelors,Prof-specialty
24,Male,0,HS-grad,Farming-fishing
49,Female,0,HS-grad,Adm-clerical
43,Male,0,HS-grad,Sales
40,Female,0,Masters,Prof-specialty
42,Male,1,Masters,Prof-specialty
42,Female,0,Some-college,Other-service
51,Female,1,Some-college,Exec-managerial
22,Male,0,Some-college,Tech-support
19,Male,0,11th,Sales
36,Male,1,Prof-school,Prof-specialty
26,Male,0,Some-college,Exec-managerial
33,Male,0,HS-grad,Transport-moving
69,Male,0,HS-grad,Sales
42,Male,1,Bachelors,Tech-support
41,Male,1,Masters,Exec-managerial
36,Male,1,Bachelors,Sales
41,Male,0,Some-college,Craft-repair
32,Male,0,Bachelors,Sales
23,Male,0,HS-grad,Handlers-cleaners
24,Male,0,1st-4th,Handlers-cleaners
34,Female,0,HS-grad,Adm-clerical
19,Female,0,Some-college,Adm-clerical
39,Male,0,Bachelors,Exec-managerial
61,Male,0,Assoc-acdm,Prof-specialty
20,Female,0,HS-grad,Adm-clerical
18,Female,0,12th,Machine-op-inspct
53,Male,1,12th,Craft-repair
51,Female,0,Some-college,Adm-clerical
50,Male,0,Some-college,Adm-clerical
31,Male,0,Assoc-acdm,Machine-op-inspct
57,Female,0,HS-grad,Adm-clerical
24,Male,0,HS-grad,Craft-repair
39,Female,1,HS-grad,Adm-clerical
36,Male,1,Assoc-voc,Exec-managerial
18,Female,0,HS-grad,Adm-clerical
42,Male,0,Bachelors,Exec-managerial
29,Male,0,HS-grad,Craft-repair
42,Female,0,HS-grad,Adm-clerical
44,Male,0,Some-college,Craft-repair
20,Female,0,Some-college,Prof-specialty
29,Male,1,Bachelors,Exec-managerial
31,Male,0,HS-grad,Sales
54,Male,0,11th,Transport-moving
47,Male,1,Bachelors,Prof-specialty
38,Male,0,HS-grad,Adm-clerical
68,Female,0,HS-grad,Adm-clerical
27,Male,0,Bachelors,Prof-specialty
23,Female,0,Bachelors,Other-service
37,Female,0,HS-grad,Prof-specialty
27,Male,0,12th,Machine-op-inspct
46,Male,0,Bachelors,Sales
36,Male,0,Bachelors,Craft-repair
37,Female,0,HS-grad,Other-service
29,Male,0,11th,Handlers-cleaners
49,Male,0,HS-grad,Protective-serv
29,Female,0,Some-college,Priv-house-serv
28,Male,0,HS-grad,Machine-op-inspct
59,Male,1,Bachelors,Sales
24,Male,0,Some-college,Handlers-cleaners
44,Female,0,HS-grad,Other-service
43,Male,0,HS-grad,Craft-repair
29,Male,1,Some-college,Craft-repair
36,Male,1,Prof-school,Prof-specialty
38,Male,0,Some-college,Transport-moving
30,Male,0,Bachelors,Sales
28,Female,0,Assoc-voc,Exec-managerial
42,Male,0,Some-college,Tech-support
51,Male,1,Masters,Prof-specialty
30,Male,1,Some-college,Craft-repair
27,Female,0,Bachelors,Prof-specialty
43,Male,0,Some-college,Farming-fishing
36,Male,0,Bachelors,Handlers-cleaners
29,Male,0,Assoc-voc,Tech-support
58,Male,0,9th,Handlers-cleaners
36,Female,1,Assoc-acdm,Prof-specialty
18,Male,0,9th,Other-service
30,Male,1,Some-college,Exec-managerial
28,Male,0,Bachelors,Prof-specialty
59,Male,0,10th,Exec-managerial
40,Male,0,Assoc-voc,Farming-fishing
44,Male,1,Bachelors,Exec-managerial
58,Female,0,9th,Other-service
72,Female,0,HS-grad,Priv-house-serv
21,Male,0,Preschool,Farming-fishing
50,Male,0,Assoc-acdm,Craft-repair
38,Male,0,Some-college,Sales
39,Female,1,Assoc-acdm,Adm-clerical
18,Female,0,10th,Sales
53,Male,1,Doctorate,Prof-specialty
44,Female,0,Masters,Prof-specialty
25,Female,0,12th,Other-service
24,Female,0,HS-grad,Handlers-cleaners
56,Female,1,Bachelors,Adm-clerical
38,Male,0,Bachelors,Exec-managerial
30,Male,0,Assoc-acdm,Craft-repair
39,Male,0,HS-grad,Exec-managerial
23,Male,0,HS-grad,Other-service
39,Male,0,HS-grad,Sales
44,Male,1,HS-grad,Transport-moving
54,Female,0,Some-college,Craft-repair
43,Male,0,Some-college,Craft-repair
20,Female,0,Some-college,Other-service
49,Male,1,Some-college,Sales
28,Male,0,Bachelors,Exec-managerial
26,Male,0,HS-grad,Machine-op-inspct
38,Male,0,HS-grad,Craft-repair
69,Female,0,HS-grad,Adm-clerical
26,Female,0,HS-grad,Other-service
65,Female,0,HS-grad,Adm-clerical
26,Male,0,11th,Craft-repair
29,Male,0,Some-college,Adm-clerical
32,Male,1,Assoc-acdm,Craft-repair
50,Male,1,HS-grad,Sales
28,Male,0,Bachelors,Craft-repair
23,Female,0,Assoc-acdm,Sales
28,Male,0,HS-grad,Tech-support
35,Female,0,Some-college,Prof-specialty
25,Female,0,Bachelors,Prof-specialty
45,Male,1,Bachelors,Exec-managerial
45,Female,0,HS-grad,Adm-clerical
35,Male,0,Assoc-acdm,Prof-specialty
38,Female,1,Bachelors,Exec-managerial
45,Male,1,Bachelors,Sales
30,Female,0,Bachelors,Sales
27,Female,0,HS-grad,Tech-support
30,Male,1,9th,Other-service
39,Female,0,HS-grad,Other-service
39,Female,0,Assoc-voc,Exec-managerial
21,Male,0,HS-grad,Other-service
49,Male,0,HS-grad,Machine-op-inspct
28,Female,0,HS-grad,Other-service
25,Male,0,Some-college,Other-service
24,Male,0,Bachelors,Prof-specialty
40,Male,1,Some-college,Machine-op-inspct
26,Male,0,Bachelors,Craft-repair
55,Male,0,Bachelors,Prof-specialty
27,Female,0,HS-grad,Adm-clerical
37,Male,1,Assoc-voc,Sales
32,Female,1,Bachelors,Exec-managerial
28,Male,0,Bachelors,Prof-specialty
41,Female,0,Some-college,Sales
60,Male,0,10th,Machine-op-inspct
67,Female,0,Assoc-voc,Prof-specialty
43,Male,0,Bachelors,Transport-moving
44,Male,0,12th,Craft-repair
25,Male,0,11th,Craft-repair
68,Female,0,HS-grad,Sales
41,Male,0,HS-grad,Transport-moving
25,Female,0,Bachelors,Sales
23,Male,0,Some-college,Craft-repair
18,Female,0,HS-grad,Sales
64,Male,0,11th,Machine-op-inspct
28,Male,0,Prof-school,Prof-specialty
28,Male,0,Assoc-voc,Machine-op-inspct
28,Male,0,Bachelors,Craft-repair
59,Female,0,10th,Other-service
39,Male,0,HS-grad,Handlers-cleaners
66,Male,0,5th-6th,Transport-moving
51,Male,1,Doctorate,Prof-specialty
22,Female,0,HS-grad,Other-service
46,Male,1,HS-grad,Craft-repair
50,Male,1,Masters,Exec-managerial
54,Male,0,HS-grad,Other-service
36,Male,0,Bachelors,Tech-support
20,Female,0,Assoc-acdm,Adm-clerical
35,Female,0,Some-college,Adm-clerical
37,Male,0,5th-6th,Craft-repair
47,Male,0,1st-4th,Handlers-cleaners
22,Male,0,Some-college,Other-service
36,Female,0,HS-grad,Other-service
31,Male,0,HS-grad,Craft-repair
53,Male,0,12th,Handlers-cleaners
50,Male,0,Some-college,Exec-managerial
40,Male,0,Bachelors,Exec-managerial
23,Male,0,Assoc-acdm,Handlers-cleaners
42,Male,1,Some-college,Craft-repair
24,Female,0,HS-grad,Other-service
24,Female,0,Some-college,Sales
41,Female,0,Preschool,Handlers-cleaners
24,Female,0,Bachelors,Prof-specialty
19,Female,0,HS-grad,Adm-clerical
39,Male,0,Assoc-voc,Adm-clerical
57,Female,0,Some-college,Adm-clerical
41,Male,0,Some-college,Exec-managerial
37,Female,0,Some-college,Adm-clerical
60,Female,0,Doctorate,Priv-house-serv
54,Male,0,7th-8th,Transport-moving
48,Male,0,Bachelors,Sales
27,Male,0,HS-grad,Farming-fishing
28,Male,0,HS-grad,Transport-moving
18,Male,0,12th,Transport-moving
44,Male,1,HS-grad,Protective-serv
37,Male,1,HS-grad,Farming-fishing
45,Female,0,Bachelors,Exec-managerial
41,Female,0,Some-college,Sales
18,Male,0,11th,Handlers-cleaners
50,Male,0,Bachelors,Other-service
61,Male,1,7th-8th,Sales
36,Female,1,Bachelors,Prof-specialty
40,Male,0,9th,Handlers-cleaners
43,Male,1,Prof-school,Prof-specialty
51,Male,1,Assoc-voc,Tech-support
37,Male,1,Masters,Exec-managerial
38,Male,0,Bachelors,Adm-clerical
21,Male,0,Some-college,Other-service
27,Female,0,Assoc-acdm,Sales
21,Female,0,Some-college,Other-service
18,Female,0,12th,Sales
53,Female,0,HS-grad,Other-service
24,Male,0,HS-grad,Machine-op-inspct
51,Male,0,HS-grad,Handlers-cleaners
34,Male,0,HS-grad,Craft-repair
41,Female,1,Bachelors,Adm-clerical
47,Female,0,HS-grad,Other-service
32,Male,1,Prof-school,Prof-specialty
40,Female,0,HS-grad,Other-service
33,Male,0,7th-8th,Farming-fishing
65,Female,0,HS-grad,Other-service
24,Male,0,Some-college,Prof-specialty
59,Male,0,Bachelors,Exec-managerial
45,Male,1,Bachelors,Craft-repair
67,Female,0,7th-8th,Other-service
63,Female,0,HS-grad,Exec-managerial
41,Male,0,Some-college,Adm-clerical
32,Male,0,Assoc-acdm,Adm-clerical
22,Female,0,Some-college,Tech-support
44,Male,0,HS-grad,Transport-moving
51,Male,0,7th-8th,Craft-repair
68,Male,0,10th,Sales
59,Male,0,Masters,Transport-moving
36,Female,0,Assoc-acdm,Sales
