Age,Gender,Income,Education,Occupation
63,Male,0,Bachelors,Exec-managerial
33,Male,1,HS-grad,Exec-managerial
53,Male,0,HS-grad,Farming-fishing
38,Male,1,Assoc-voc,Craft-repair
39,Male,0,Assoc-acdm,Sales
59,Male,0,Prof-school,Prof-specialty
45,Male,0,HS-grad,Machine-op-inspct
39,Female,0,Some-college,Adm-clerical
60,Female,0,HS-grad,Adm-clerical
38,Female,0,Bachelors,Prof-specialty
31,Male,0,HS-grad,Adm-clerical
61,Male,1,Bachelors,Prof-specialty
66,Male,0,Bachelors,nan
26,Male,0,Bachelors,Sales
60,Male,1,Prof-school,Prof-specialty
68,Female,0,7th-8th,nan
32,Male,0,Some-college,Exec-managerial
25,Female,0,Bachelors,Exec-managerial
43,Male,0,HS-grad,Exec-managerial
26,Male,0,Bachelors,nan
55,Male,1,Masters,Exec-managerial
66,Female,0,10th,Transport-moving
31,Male,0,HS-grad,Craft-repair
35,Male,0,5th-6th,Machine-op-inspct
58,Male,1,Prof-school,Prof-specialty
56,Male,1,Masters,Prof-specialty
22,Male,0,Some-college,Other-service
46,Male,1,Bachelors,Exec-managerial
33,Female,0,Some-college,Other-service
26,Male,0,Masters,Prof-specialty
42,Male,0,Bachelors,Farming-fishing
45,Female,0,HS-grad,Other-service
43,Female,0,Some-college,Prof-specialty
19,Male,0,11th,Sales
27,Female,0,Bachelors,Exec-managerial
51,Male,1,HS-grad,Sales
42,Male,0,HS-grad,Transport-moving
43,Male,1,Some-college,Sales
38,Male,1,Bachelors,Tech-support
44,Female,0,HS-grad,Adm-clerical
36,Male,1,HS-grad,Craft-repair
37,Female,0,HS-grad,Other-service
29,Male,1,Bachelors,Exec-managerial
53,Female,0,HS-grad,nan
42,Male,0,Bachelors,Exec-managerial
80,Female,0,Some-college,Adm-clerical
61,Male,0,11th,Transport-moving
55,Male,0,Some-college,Craft-repair
20,Female,0,Some-college,Other-service
23,Male,0,HS-grad,Craft-repair
48,Male,1,Some-college,Craft-repair
24,Female,0,Bachelors,Exec-managerial
71,Male,0,HS-grad,Craft-repair
49,Female,0,11th,Other-service
39,Male,0,HS-grad,Armed-Forces
22,Female,0,Bachelors,Adm-clerical
67,Female,0,Bachelors,Adm-clerical
18,Female,0,HS-grad,Sales
38,Male,1,Bachelors,Exec-managerial
38,Male,0,7th-8th,nan
50,Female,0,HS-grad,Adm-clerical
56,Female,0,Assoc-acdm,Farming-fishing
23,Female,0,Some-college,Other-service
26,Male,0,Some-college,Transport-moving
32,Male,0,HS-grad,Machine-op-inspct
44,Male,1,Bachelors,Prof-specialty
27,Female,0,HS-grad,Farming-fishing
40,Male,1,Some-college,Protective-serv
43,Male,0,Assoc-acdm,Handlers-cleaners
31,Male,1,Some-college,Craft-repair
57,Male,1,Some-college,Craft-repair
25,Male,0,Bachelors,Exec-managerial
22,Female,0,Assoc-voc,Other-service
20,Female,0,Assoc-voc,Adm-clerical
27,Female,0,HS-grad,Sales
39,Female,0,Some-college,Exec-managerial
27,Male,0,Masters,Prof-specialty
41,Male,0,HS-grad,Transport-moving
31,Male,0,Bachelors,Prof-specialty
41,Male,0,Assoc-acdm,Sales
25,Male,0,Bachelors,Exec-managerial
29,Male,1,Assoc-acdm,Prof-specialty
22,Male,0,HS-grad,Other-service
62,Male,0,7th-8th,Protective-serv
29,Female,0,HS-grad,Exec-managerial
44,Female,1,Some-college,Exec-managerial
32,Female,0,Bachelors,Adm-clerical
19,Female,0,HS-grad,nan
20,Female,0,Assoc-voc,Machine-op-inspct
65,Male,1,Some-college,Machine-op-inspct
24,Female,0,HS-grad,Handlers-cleaners
37,Male,1,Masters,Exec-managerial
43,Female,0,HS-grad,Tech-support
38,Female,1,Bachelors,Sales
28,Female,0,Assoc-acdm,Sales
33,Male,0,HS-grad,Handlers-cleaners
32,Female,1,HS-grad,Adm-clerical
38,Male,1,Masters,Exec-managerial
33,Female,0,Some-college,Tech-support
42,Male,1,Bachelors,Exec-managerial
27,Male,0,HS-grad,Craft-repair
41,Male,0,HS-grad,Handlers-cleaners
47,Male,1,Masters,Prof-specialty
55,Male,0,11th,Exec-managerial
30,Male,0,Some-college,Craft-repair
54,Female,0,Some-college,Craft-repair
40,Male,1,Bachelors,Adm-clerical
21,Female,0,HS-grad,Adm-clerical
34,Female,0,Bachelors,Craft-repair
30,Male,1,Bachelors,Prof-specialty
31,Female,0,Some-college,Adm-clerical
22,Male,0,HS-grad,Transport-moving
37,Male,1,HS-grad,Other-service
41,Female,0,9th,nan
52,Female,0,Masters,Prof-specialty
57,Male,0,Some-college,Prof-specialty
48,Female,0,Some-college,Adm-clerical
58,Male,1,HS-grad,Exec-managerial
35,Male,0,9th,Craft-repair
40,Female,0,HS-grad,Exec-managerial
30,Female,0,HS-grad,Sales
26,Male,0,HS-grad,Exec-managerial
46,Male,0,HS-grad,Prof-specialty
26,Male,0,Some-college,Adm-clerical
50,Female,0,Bachelors,Prof-specialty
22,Male,1,HS-grad,Transport-moving
36,Female,0,Masters,Tech-support
30,Male,1,HS-grad,Sales
58,Male,1,Assoc-acdm,Exec-managerial
17,Male,0,11th,nan
72,Female,0,Assoc-voc,Other-service
19,Female,0,HS-grad,Adm-clerical
29,Female,0,7th-8th,Other-service
20,Female,0,HS-grad,nan
30,Male,0,Some-college,Craft-repair
47,Female,0,Some-college,Other-service
51,Male,1,Some-college,Prof-specialty
26,Male,0,10th,Handlers-cleaners
24,Male,0,Some-college,Exec-managerial
44,Male,0,Masters,Sales
43,Male,1,HS-grad,Exec-managerial
35,Male,0,Bachelors,Exec-managerial
51,Male,1,HS-grad,Tech-support
41,Male,1,HS-grad,Exec-managerial
38,Female,0,Some-college,Adm-clerical
39,Female,0,HS-grad,Adm-clerical
54,Female,0,10th,Sales
62,Male,0,HS-grad,Craft-repair
45,Male,0,Doctorate,Exec-managerial
30,Female,0,HS-grad,Exec-managerial
32,Male,0,HS-grad,Craft-repair
23,Female,0,HS-grad,Other-service
84,Female,0,Assoc-voc,Adm-clerical
46,Male,0,Bachelors,Prof-specialty
67,Female,0,Masters,Adm-clerical
29,Male,1,Bachelors,Prof-specialty
33,Male,1,Assoc-voc,Exec-managerial
23,Male,0,Some-college,Tech-support
63,Male,1,HS-grad,nan
55,Female,0,HS-grad,nan
42,Female,0,Prof-school,Prof-specialty
17,Female,0,11th,Other-service
60,Male,0,5th-6th,Transport-moving
31,Male,0,12th,Transport-moving
28,Male,0,7th-8th,Adm-clerical
31,Male,0,9th,Handlers-cleaners
65,Male,1,Bachelors,nan
31,Male,1,Bachelors,Exec-managerial
61,Female,0,HS-grad,Handlers-cleaners
43,Male,1,Prof-school,Prof-specialty
40,Female,0,Some-college,Adm-clerical
39,Male,0,HS-grad,Exec-managerial
37,Female,0,Some-college,Adm-clerical
47,Male,0,Some-college,Craft-repair
45,Male,1,Some-college,Transport-moving
30,Male,0,HS-grad,Craft-repair
30,Male,0,Prof-school,Prof-specialty
49,Male,1,Some-college,Prof-specialty
51,Male,1,HS-grad,Craft-repair
31,Female,1,Bachelors,Prof-specialty
48,Female,1,Bachelors,Exec-managerial
20,Female,0,Some-college,Adm-clerical
32,Male,1,HS-grad,Exec-managerial
31,Female,0,Some-college,nan
19,Male,0,HS-grad,Adm-clerical
50,Female,0,Masters,Exec-managerial
33,Male,0,HS-grad,Exec-managerial
25,Male,0,Bachelors,nan
49,Male,0,HS-grad,Craft-repair
30,Male,0,Some-college,Transport-moving
23,Male,0,Bachelors,Sales
44,Female,1,Doctorate,Exec-managerial
24,Male,0,Assoc-voc,Sales
28,Female,0,Assoc-voc,Adm-clerical
56,Female,0,HS-grad,Adm-clerical
38,Female,0,HS-grad,Adm-clerical
20,Female,0,Some-college,Adm-clerical
82,Female,0,HS-grad,Exec-managerial
52,Male,1,Bachelors,Protective-serv
32,Male,0,Some-college,Craft-repair
37,Female,0,Assoc-voc,Prof-specialty
36,Male,1,Bachelors,Prof-specialty
39,Male,1,Bachelors,Adm-clerical
30,Male,0,HS-grad,Craft-repair
49,Male,0,HS-grad,Protective-serv
40,Female,0,Assoc-voc,Exec-managerial
42,Male,0,11th,Transport-moving
35,Male,0,Bachelors,Prof-specialty
39,Female,0,HS-grad,Other-service
32,Male,0,Assoc-voc,Craft-repair
22,Male,0,11th,Craft-repair
53,Female,0,Some-college,Adm-clerical
25,Male,0,HS-grad,Adm-clerical
17,Male,0,10th,nan
44,Male,1,HS-grad,Craft-repair
52,Male,1,Masters,Prof-specialty
42,Male,0,HS-grad,Transport-moving
34,Male,0,11th,Transport-moving
27,Male,0,Some-college,Machine-op-inspct
37,Male,0,HS-grad,Machine-op-inspct
39,Female,1,Masters,Prof-specialty
26,Male,0,HS-grad,Prof-specialty
48,Female,1,Masters,Exec-managerial
57,Female,0,HS-grad,Sales
36,Male,0,Assoc-voc,Exec-managerial
27,Female,0,Bachelors,Sales
17,Male,0,11th,Handlers-cleaners
30,Male,0,5th-6th,Craft-repair
37,Female,1,Assoc-voc,Adm-clerical
31,Female,0,Bachelors,Sales
23,Female,0,Assoc-acdm,Adm-clerical
32,Male,0,10th,Craft-repair
58,Male,1,HS-grad,Sales
31,Female,0,HS-grad,Other-service
44,Male,1,Bachelors,Exec-managerial
39,Female,0,Bachelors,Tech-support
59,Male,1,HS-grad,Craft-repair
42,Male,1,Bachelors,Transport-moving
45,Male,0,HS-grad,Adm-clerical
20,Male,0,HS-grad,Craft-repair
35,Male,0,HS-grad,Adm-clerical
50,Male,0,Assoc-acdm,Tech-support
56,Male,0,HS-grad,Handlers-cleaners
48,Male,1,Assoc-voc,Sales
58,Female,0,Masters,Other-service
32,Male,0,Assoc-voc,Craft-repair
23,Female,0,Some-college,Sales
48,Male,0,HS-grad,Machine-op-inspct
33,Male,0,HS-grad,Protective-serv
48,Female,0,Bachelors,Prof-specialty
55,Female,0,HS-grad,Other-service
40,Female,0,Assoc-voc,Exec-managerial
50,Male,0,Some-college,Prof-specialty
52,Male,0,10th,Craft-repair
19,Female,0,HS-grad,Other-service
55,Male,1,10th,Sales
36,Male,1,Prof-school,Sales
39,Female,1,Bachelors,Prof-specialty
22,Female,0,Some-college,Adm-clerical
44,Male,1,Bachelors,Exec-managerial
34,Male,0,HS-grad,Craft-repair
33,Male,0,Some-college,Other-service
55,Female,1,Masters,Prof-specialty
35,Male,1,Masters,Exec-managerial
50,Female,0,11th,Machine-op-inspct
43,Female,0,Some-college,Adm-clerical
29,Male,0,Assoc-voc,Tech-support
56,Male,0,Some-college,Transport-moving
33,Male,1,Bachelors,Prof-specialty
24,Male,0,HS-grad,Sales
46,Female,0,Assoc-voc,Sales
60,Female,1,HS-grad,Adm-clerical
48,Male,0,Masters,Other-service
65,Male,0,11th,Transport-moving
29,Male,0,HS-grad,Handlers-cleaners
42,Male,0,HS-grad,Transport-moving
44,Male,1,Prof-school,Prof-specialty
73,Male,1,Some-college,Sales
21,Female,0,Some-college,Tech-support
32,Male,1,HS-grad,Farming-fishing
43,Male,1,Masters,Protective-serv
21,Male,0,HS-grad,Craft-repair
30,Male,0,Some-college,Transport-moving
54,Male,0,Bachelors,Tech-support
19,Female,0,Some-college,Other-service
55,Female,0,Some-college,Adm-clerical
20,Female,0,Some-college,Sales
53,Male,0,Bachelors,Exec-managerial
51,Male,1,Masters,Prof-specialty
33,Male,0,HS-grad,Transport-moving
62,Female,0,Some-college,Priv-house-serv
24,Male,0,HS-grad,Other-service
17,Female,0,9th,Sales
26,Female,0,Some-college,Adm-clerical
36,Male,0,HS-grad,Craft-repair
32,Female,0,10th,Exec-managerial
58,Male,1,Doctorate,Prof-specialty
38,Male,1,Bachelors,Tech-support
72,Male,0,HS-grad,Machine-op-inspct
26,Female,0,HS-grad,Adm-clerical
45,Female,0,HS-grad,nan
72,Female,0,Assoc-voc,nan
60,Male,1,Some-college,Exec-managerial
27,Male,0,HS-grad,Sales
38,Male,1,Assoc-voc,Machine-op-inspct
37,Male,1,Some-college,Sales
28,Male,0,Some-college,Adm-clerical
38,Male,1,Bachelors,Sales
29,Male,1,HS-grad,Sales
19,Female,0,HS-grad,Other-service
28,Male,0,Bachelors,Handlers-cleaners
70,Female,0,Bachelors,nan
40,Male,1,HS-grad,Craft-repair
26,Male,0,Assoc-voc,Craft-repair
43,Male,0,Assoc-acdm,Sales
29,Female,1,Some-college,Adm-clerical
25,Male,0,Some-college,Protective-serv
29,Male,1,HS-grad,Machine-op-inspct
60,Male,0,1st-4th,Craft-repair
31,Female,0,Bachelors,Adm-clerical
51,Male,0,7th-8th,Transport-moving
18,Female,0,Some-college,Adm-clerical
36,Male,0,Bachelors,Tech-support
35,Male,1,Bachelors,Adm-clerical
48,Male,1,Bachelors,Adm-clerical
78,Male,0,7th-8th,Farming-fishing
72,Male,0,Bachelors,Protective-serv
24,Male,0,Some-college,Exec-managerial
58,Male,0,11th,nan
36,Male,1,11th,Protective-serv
48,Male,0,Some-college,Handlers-cleaners
28,Female,0,HS-grad,Adm-clerical
26,Female,0,Masters,Other-service
29,Female,0,Bachelors,Sales
47,Male,0,5th-6th,Other-service
50,Female,1,Bachelors,Exec-managerial
35,Male,0,5th-6th,Craft-repair
17,Male,0,11th,Transport-moving
41,Male,1,Some-college,Craft-repair
37,Male,0,HS-grad,Transport-moving
35,Male,0,HS-grad,Other-service
56,Male,0,7th-8th,Craft-repair
23,Male,0,Some-college,Transport-moving
33,Female,0,Assoc-acdm,Prof-specialty
79,Male,1,HS-grad,Exec-managerial
28,Male,0,Bachelors,Prof-specialty
55,Female,0,11th,Sales
59,Male,0,Masters,Prof-specialty
22,Female,0,Bachelors,Prof-specialty
19,Female,0,11th,Sales
41,Male,0,5th-6th,Farming-fishing
32,Male,0,Assoc-voc,Adm-clerical
67,Male,0,7th-8th,nan
45,Female,0,HS-grad,Other-service
61,Female,0,5th-6th,Farming-fishing
34,Female,0,Bachelors,Sales
43,Male,0,Assoc-voc,Craft-repair
38,Male,1,Bachelors,Adm-clerical
35,Male,0,Doctorate,Prof-specialty
65,Male,0,HS-grad,Protective-serv
24,Male,1,Bachelors,Exec-managerial
37,Male,0,HS-grad,Adm-clerical
34,Male,0,Some-college,Farming-fishing
42,Male,1,HS-grad,Transport-moving
18,Female,0,7th-8th,Other-service
43,Female,0,Some-college,Exec-managerial
31,Male,1,Some-college,Other-service
19,Female,0,Some-college,Sales
40,Male,0,Some-college,Exec-managerial
32,Male,0,Bachelors,Prof-specialty
47,Male,1,Some-college,Exec-managerial
32,Male,0,Some-college,Transport-moving
46,Male,0,Doctorate,Prof-specialty
40,Male,1,Bachelors,Exec-managerial
36,Male,0,Bachelors,Craft-repair
33,Male,0,Assoc-voc,Sales
23,Male,0,5th-6th,Transport-moving
21,Male,0,10th,Machine-op-inspct
40,Female,0,HS-grad,Other-service
53,Male,1,Doctorate,Prof-specialty
20,Male,0,Some-college,nan
53,Male,0,Some-college,Transport-moving
58,Male,0,9th,Handlers-cleaners
51,Male,1,HS-grad,Sales
31,Male,0,HS-grad,Other-service
35,Male,0,HS-grad,Craft-repair
23,Male,0,11th,nan
31,Female,0,Some-college,Adm-clerical
21,Female,0,Some-college,Other-service
39,Male,1,Masters,Craft-repair
36,Female,1,Prof-school,Prof-specialty
51,Male,1,10th,Craft-repair
18,Male,0,11th,Other-service
32,Male,0,Some-college,Adm-clerical
56,Female,0,Bachelors,Other-service
35,Male,0,Assoc-acdm,Protective-serv
63,Female,0,12th,Sales
61,Male,1,HS-grad,Exec-managerial
23,Male,0,Some-college,Other-service
52,Male,1,Masters,Prof-specialty
19,Male,0,HS-grad,Sales
33,Male,1,Masters,Prof-specialty
35,Male,0,Bachelors,Sales
35,Female,1,HS-grad,Transport-moving
38,Female,0,Prof-school,Prof-specialty
23,Female,0,Bachelors,Adm-clerical
22,Male,0,Assoc-voc,Tech-support
20,Male,0,HS-grad,Handlers-cleaners
19,Male,0,HS-grad,Handlers-cleaners
47,Male,1,HS-grad,Machine-op-inspct
59,Male,0,11th,Craft-repair
38,Female,0,HS-grad,Sales
36,Male,0,HS-grad,Other-service
27,Male,0,5th-6th,Other-service
24,Male,0,Assoc-voc,Transport-moving
35,Female,0,HS-grad,Other-service
22,Male,0,Some-college,Other-service
37,Male,0,HS-grad,Transport-moving
36,Male,1,HS-grad,Craft-repair
28,Female,0,HS-grad,Other-service
55,Female,0,HS-grad,Sales
29,Female,0,5th-6th,nan
32,Male,0,Bachelors,Sales
66,Female,0,Some-college,nan
47,Male,0,Some-college,Craft-repair
23,Female,0,Bachelors,Other-service
50,Female,0,Masters,Prof-specialty
40,Male,0,HS-grad,Farming-fishing
51,Female,0,HS-grad,Machine-op-inspct
34,Female,0,HS-grad,Prof-specialty
28,Female,0,Bachelors,Protective-serv
52,Male,1,Doctorate,Prof-specialty
39,Male,1,HS-grad,Exec-managerial
43,Male,1,Bachelors,Adm-clerical
36,Female,1,Bachelors,Prof-specialty
25,Female,0,Bachelors,Prof-specialty
42,Female,0,Some-college,Adm-clerical
35,Male,0,Some-college,Transport-moving
43,Male,1,Masters,Exec-managerial
34,Male,0,HS-grad,Craft-repair
50,Male,1,Bachelors,Exec-managerial
30,Male,0,Some-college,Transport-moving
44,Male,1,Masters,Prof-specialty
52,Male,0,Assoc-voc,Craft-repair
35,Male,0,Assoc-acdm,Sales
36,Male,1,Assoc-voc,Prof-specialty
30,Female,0,Bachelors,Exec-managerial
36,Male,1,Bachelors,Sales
39,Female,0,Bachelors,Exec-managerial
25,Male,0,1st-4th,Farming-fishing
26,Male,0,Bachelors,Tech-support
20,Female,0,HS-grad,Sales
20,Male,0,Some-college,Protective-serv
70,Male,0,5th-6th,nan
26,Male,0,HS-grad,Transport-moving
24,Female,0,Some-college,Adm-clerical
48,Male,1,Bachelors,Tech-support
62,Female,0,HS-grad,Priv-house-serv
48,Male,0,HS-grad,Machine-op-inspct
52,Male,1,Bachelors,Sales
25,Male,0,Bachelors,Sales
58,Male,0,5th-6th,Machine-op-inspct
40,Female,0,Bachelors,Prof-specialty
29,Female,0,Some-college,nan
45,Male,0,7th-8th,Exec-managerial
19,Female,0,Some-college,Other-service
37,Male,0,11th,Handlers-cleaners
23,Male,0,11th,Machine-op-inspct
31,Male,0,HS-grad,Craft-repair
64,Male,0,7th-8th,Craft-repair
28,Female,0,Some-college,Adm-clerical
32,Male,0,HS-grad,Craft-repair
49,Female,0,Some-college,Adm-clerical
35,Female,1,Some-college,Adm-clerical
19,Female,0,Some-college,nan
45,Male,1,Doctorate,Exec-managerial
39,Male,1,12th,Transport-moving
55,Female,0,Some-college,Adm-clerical
46,Female,1,Bachelors,Other-service
19,Female,0,Some-college,Adm-clerical
29,Female,0,HS-grad,Machine-op-inspct
25,Male,0,HS-grad,Protective-serv
37,Female,0,Bachelors,Adm-clerical
30,Male,0,HS-grad,Adm-clerical
28,Male,0,HS-grad,Machine-op-inspct
36,Female,0,Some-college,Adm-clerical
32,Female,0,Some-college,Exec-managerial
34,Male,0,11th,Machine-op-inspct
34,Female,0,HS-grad,Adm-clerical
20,Female,0,Some-college,Sales
27,Male,0,Masters,Transport-moving
36,Female,0,HS-grad,Adm-clerical
35,Male,0,Some-college,Sales
37,Male,0,HS-grad,Exec-managerial
32,Male,0,HS-grad,Craft-repair
32,Female,0,Masters,Prof-specialty
52,Female,0,HS-grad,Sales
50,Male,1,Some-college,Craft-repair
23,Female,0,HS-grad,Other-service
25,Male,0,HS-grad,Craft-repair
21,Male,0,Preschool,Farming-fishing
31,Female,0,HS-grad,Sales
31,Female,0,Some-college,Other-service
41,Male,0,Assoc-voc,Other-service
47,Male,0,Some-college,Tech-support
20,Female,0,Some-college,nan
20,Female,0,Some-college,Adm-clerical
29,Female,0,10th,Machine-op-inspct
51,Female,0,Some-college,Adm-clerical
30,Female,1,Bachelors,Prof-specialty
23,Female,0,Some-college,nan
48,Male,1,Bachelors,Adm-clerical
39,Male,1,HS-grad,Exec-managerial
62,Male,0,Bachelors,Sales
22,Male,0,Bachelors,Other-service
46,Male,1,Bachelors,Exec-managerial
51,Male,1,Masters,Prof-specialty
20,Female,0,HS-grad,Sales
40,Male,1,Assoc-acdm,Sales
31,Male,0,Bachelors,Tech-support
30,Male,0,Some-college,Craft-repair
52,Female,0,HS-grad,Adm-clerical
20,Female,0,HS-grad,Prof-specialty
37,Male,1,Assoc-voc,Exec-managerial
65,Female,0,Bachelors,Other-service
40,Male,0,Bachelors,Prof-specialty
60,Male,1,Bachelors,Protective-serv
27,Male,0,HS-grad,Craft-repair
62,Male,1,Bachelors,Sales
53,Female,0,HS-grad,Sales
38,Male,1,Bachelors,Sales
49,Male,0,Assoc-voc,Prof-specialty
21,Male,0,HS-grad,Machine-op-inspct
18,Male,0,Some-college,Adm-clerical
25,Male,0,Bachelors,Prof-specialty
36,Male,0,11th,Craft-repair
52,Male,1,HS-grad,Exec-managerial
19,Male,0,Some-college,Tech-support
23,Female,0,Bachelors,Adm-clerical
63,Male,0,Bachelors,Sales
63,Male,0,Assoc-voc,Other-service
62,Male,1,Bachelors,Sales
51,Male,1,Assoc-acdm,Sales
76,Female,0,Some-college,Adm-clerical
50,Male,0,HS-grad,Craft-repair
45,Male,1,HS-grad,Craft-repair
44,Male,1,Some-college,Sales
51,Male,0,7th-8th,Transport-moving
42,Male,0,Bachelors,Exec-managerial
43,Male,1,Masters,Prof-specialty
53,Male,0,11th,Machine-op-inspct
29,Male,0,Assoc-voc,Adm-clerical
41,Male,0,Some-college,Prof-specialty
44,Male,0,HS-grad,Craft-repair
35,Female,0,10th,Other-service
27,Male,0,HS-grad,Craft-repair
35,Male,0,Some-college,Prof-specialty
60,Female,0,Assoc-voc,Craft-repair
49,Male,1,Some-college,Exec-managerial
33,Male,0,Bachelors,Exec-managerial
35,Male,1,Bachelors,Sales
31,Male,0,Some-college,Adm-clerical
54,Male,1,HS-grad,Adm-clerical
57,Male,0,Doctorate,Prof-specialty
30,Male,0,9th,Craft-repair
45,Male,0,10th,Machine-op-inspct
41,Male,1,Some-college,Machine-op-inspct
25,Male,0,Bachelors,Other-service
51,Male,1,Some-college,Exec-managerial
42,Male,0,5th-6th,Adm-clerical
28,Male,0,Assoc-voc,Handlers-cleaners
47,Female,0,10th,nan
53,Male,0,Bachelors,Tech-support
31,Female,1,Bachelors,Exec-managerial
46,Male,1,11th,Other-service
25,Female,0,HS-grad,Adm-clerical
47,Male,0,HS-grad,Machine-op-inspct
26,Male,0,Bachelors,Prof-specialty
30,Male,0,HS-grad,Transport-moving
48,Male,0,HS-grad,Craft-repair
22,Male,0,Some-college,Other-service
32,Male,0,Some-college,Craft-repair
33,Male,1,Doctorate,Prof-specialty
31,Male,0,HS-grad,Other-service
43,Female,1,Some-college,Other-service
26,Female,0,Assoc-voc,Other-service
34,Male,0,HS-grad,Farming-fishing
50,Female,1,Bachelors,Prof-specialty
30,Female,0,HS-grad,Adm-clerical
17,Male,0,11th,Other-service
35,Female,0,Masters,Prof-specialty
29,Male,0,Some-college,Craft-repair
27,Male,0,Assoc-acdm,Adm-clerical
32,Male,0,Bachelors,Exec-managerial
34,Male,1,Bachelors,Sales
32,Female,0,HS-grad,Handlers-cleaners
47,Female,0,Some-college,Adm-clerical
40,Female,0,Some-college,Sales
26,Female,0,Assoc-voc,Other-service
30,Female,0,HS-grad,Other-service
54,Male,0,HS-grad,Craft-repair
53,Male,1,Bachelors,Prof-specialty
38,Male,1,Bachelors,Exec-managerial
43,Male,0,7th-8th,Farming-fishing
25,Male,0,Some-college,Farming-fishing
39,Male,0,HS-grad,Craft-repair
57,Male,1,HS-grad,Transport-moving
47,Male,0,HS-grad,Other-service
45,Female,0,HS-grad,Other-service
24,Male,0,Bachelors,Prof-specialty
32,Male,0,10th,Craft-repair
25,Male,0,Some-college,Sales
57,Female,0,5th-6th,Machine-op-inspct
28,Female,1,Bachelors,Prof-specialty
28,Male,0,HS-grad,Sales
27,Female,0,Bachelors,Prof-specialty
28,Female,0,Bachelors,Adm-clerical
74,Male,0,1st-4th,nan
44,Male,0,HS-grad,Farming-fishing
27,Male,0,HS-grad,Machine-op-inspct
61,Male,0,Bachelors,Exec-managerial
25,Male,0,11th,Other-service
28,Female,0,9th,Handlers-cleaners
20,Male,0,Some-college,Craft-repair
33,Male,0,Assoc-voc,Sales
38,Male,0,HS-grad,Other-service
31,Female,0,HS-grad,Sales
40,Female,1,Masters,Prof-specialty
43,Male,1,Some-college,Exec-managerial
38,Male,1,Masters,Exec-managerial
19,Male,0,Some-college,Exec-managerial
56,Male,0,Assoc-acdm,Other-service
38,Male,1,Masters,Exec-managerial
30,Female,0,Bachelors,nan
22,Female,0,HS-grad,Priv-house-serv
18,Male,0,HS-grad,Other-service
68,Female,0,Some-college,Other-service
35,Male,0,Assoc-voc,Transport-moving
42,Female,0,7th-8th,Other-service
32,Male,0,10th,Craft-repair
43,Female,1,Some-college,Prof-specialty
30,Female,0,10th,Machine-op-inspct
62,Male,0,Some-college,Tech-support
38,Male,0,Assoc-voc,Machine-op-inspct
27,Male,0,HS-grad,Handlers-cleaners
28,Female,1,Doctorate,Prof-specialty
26,Male,0,Assoc-voc,Other-service
21,Male,0,Some-college,Machine-op-inspct
19,Male,0,HS-grad,Other-service
20,Male,0,Some-college,Adm-clerical
25,Male,0,Bachelors,Protective-serv
28,Male,0,Some-college,Craft-repair
36,Male,1,Assoc-voc,Adm-clerical
23,Male,0,Bachelors,Craft-repair
24,Female,0,Bachelors,Adm-clerical
23,Female,0,HS-grad,Other-service
24,Female,0,Bachelors,Prof-specialty
25,Male,0,HS-grad,Other-service
24,Male,0,HS-grad,Machine-op-inspct
30,Male,0,HS-grad,Exec-managerial
26,Female,0,Bachelors,Sales
62,Male,0,Masters,nan
36,Female,0,Some-college,Exec-managerial
45,Male,0,HS-grad,Other-service
31,Female,0,Assoc-acdm,Sales
34,Male,0,HS-grad,Adm-clerical
65,Male,1,Bachelors,Exec-managerial
42,Female,0,Assoc-voc,Prof-specialty
27,Male,0,Prof-school,Prof-specialty
40,Female,0,Some-college,Sales
53,Male,1,Some-college,Adm-clerical
54,Male,1,HS-grad,Sales
30,Male,0,Bachelors,Prof-specialty
59,Male,1,HS-grad,Transport-moving
42,Male,0,HS-grad,Exec-managerial
23,Female,0,HS-grad,Adm-clerical
28,Female,0,Bachelors,Other-service
20,Male,0,HS-grad,Handlers-cleaners
22,Female,0,Some-college,Sales
73,Male,0,Bachelors,nan
47,Male,1,Some-college,Craft-repair
44,Male,0,Some-college,Machine-op-inspct
40,Male,0,12th,Craft-repair
37,Female,1,Assoc-voc,Tech-support
39,Male,0,HS-grad,Machine-op-inspct
49,Male,1,Some-college,Sales
44,Male,0,Some-college,Other-service
27,Female,0,9th,Machine-op-inspct
50,Male,0,HS-grad,Adm-clerical
39,Male,1,Bachelors,Prof-specialty
41,Female,0,HS-grad,Sales
55,Male,1,Bachelors,Protective-serv
53,Male,0,1st-4th,Other-service
53,Female,0,Masters,Prof-specialty
31,Male,1,Masters,Exec-managerial
21,Male,0,HS-grad,Craft-repair
30,Male,0,HS-grad,Machine-op-inspct
74,Female,0,HS-grad,nan
53,Female,1,Masters,Exec-managerial
47,Male,0,Some-college,Craft-repair
60,Female,1,Bachelors,Exec-managerial
59,Female,0,9th,Machine-op-inspct
37,Male,1,Bachelors,Exec-managerial
47,Male,0,Bachelors,Craft-repair
49,Male,0,9th,Craft-repair
73,Female,0,Some-college,Prof-specialty
58,Female,0,HS-grad,Other-service
18,Male,0,11th,nan
35,Male,0,Some-college,Handlers-cleaners
24,Female,0,Some-college,Prof-specialty
62,Female,0,HS-grad,Adm-clerical
58,Female,0,HS-grad,Adm-clerical
51,Male,1,Some-college,Adm-clerical
21,Male,0,HS-grad,Sales
30,Male,0,Bachelors,Craft-repair
27,Female,0,Assoc-voc,Prof-specialty
